,Tweets,Url,User,file,followersCount,likeCount,metionedUsers,retweetCount
106143,interesting project best trust team great idea adoption blockchain technology one topmost priority community,https://twitter.com/Lepasaorg/status/1470642711355088898,Lepasaorg,trust,89476,234,['yunietil56'],162
106385,need talk happens someone becomes cryptoNFT rich Trust fund Estate planning Donoradvised fund Legal Insurance Family office Capital gain strategy Security Taxes Wealth management Real opportunity thought leadership community platform,https://twitter.com/chriscantino/status/1469811065038913536,chriscantino,trust,149698,421,,44
106426,minted NFT left indelible mark history NFT sold consequence successful artist space minted year ago really start selling market patient trust art,https://twitter.com/MuseumofCrypto/status/1469706937675796492,MuseumofCrypto,trust,72207,518,,111
106470,pfp trust mfer tbh,https://twitter.com/goku_nft/status/1469502935495290884,goku_nft,trust,15966,30,['CryptoDickbutts'],2
106546,Zuki Moba logo updated popular wallet Zuki Mobas logo appeared onTrust WalletSafepal WalletC Walletand VisitAdd Custom Tokenand add xEdAEBAFcfCAD easy hold ZUKI Token popular wallet,https://twitter.com/ZukiMoba/status/1469277070739922947,ZukiMoba,trust,179064,215,,179
106551,suspicious link click Best thing one device social medium etc one device crypto transaction Dont trust ANYONE Remember people often imposter Always triple check speaking Dont open file,https://twitter.com/osf_nft/status/1469261912135372809,osf_nft,trust,175361,42,,0
106647,Thanks brother thanks trust wisdom guidance,https://twitter.com/artnome/status/1468962288702877700,artnome,trust,32589,2,"['entrup', 'outland_art', 'club_nft']",0
106839,Remember truly pushed NFT gaming industry forward wasnt money made deep believe way try claim month youtubers know told grow giveaway trust,https://twitter.com/cagyjan1/status/1468314493314867205,cagyjan1,trust,105640,133,,17
107132,None NFT influencers really get power Power given community trust follows enforcing opinion influencers NOTHING without nothing without one power,https://twitter.com/thetitanborn/status/1467558176493125636,thetitanborn,trust,87035,38,,1
107319,agree think general community losing lot trust since post partying team yet fail u may late party always delivered NFT game track record yet,https://twitter.com/FarmerNash_/status/1466938023430410241,FarmerNash_,trust,58543,4,"['breadladon', 'ThetanArena', 'AxieInfinity', 'Jihoz_Axie']",0
107430,didnt listen need play replay mobile trust great jewel newbie NFT others,https://twitter.com/nftfreaks/status/1466643965826920449,nftfreaks,trust,105128,19,,7
107556,Canine Service Announcement Remember trust address see ada hosky,https://twitter.com/hoskytoken/status/1466273292973658115,hoskytoken,trust,60565,127,,11
107591,yet released address trust whats Discord faq Pinned Twitter Post Site ada hosky,https://twitter.com/hoskytoken/status/1466174239594225664,hoskytoken,trust,60565,180,,23
107791,cant anything want find someone trust send eth ship NFT release day cant handle individual mint transfer im sorry coded easy would,https://twitter.com/andymilonakis/status/1465745616139694092,andymilonakis,trust,597421,1,"['aitzal18', 'SuperBowl']",0
108293,Lol mean trust select people mostly OG ape still u get point Im using time,https://twitter.com/jmt_nft/status/1464423443730997250,jmt_nft,trust,31242,10,"['CapetainTrippy', 'NftTrader']",0
108307,ya small select trust ur right Twitter haha,https://twitter.com/jmt_nft/status/1464378047075917832,jmt_nft,trust,31242,5,,0
108314,Ironically biggest rule Make friend everyone Trust absolutely one,https://twitter.com/jmt_nft/status/1464366478539513860,jmt_nft,trust,31242,2627,,322
108469,trust anyone except actually,https://twitter.com/osf_nft/status/1463936837358084103,osf_nft,trust,175361,0,"['tw1tte7', 'beaniemaxi', 'pixelvault_', 'metahero_', 'wolfdotgame', 'punkscomic', 'greatmando_nft']",0
108499,Ill tell ya Im one blindly trust influencers Weve spent lot time carefully selecting investment one like comfortable patient actually prefer taking time rather something rushed Ppl impatient,https://twitter.com/osf_nft/status/1463885713737408515,osf_nft,trust,175361,1,"['TakeoffTone', 'MGrizzlyBP21', 'pixelvault_', 'metahero_', 'wolfdotgame']",0
108547,mean metamask coinbase trust wallet binance,https://twitter.com/TheAlienBoyNFT/status/1463696444695531520,TheAlienBoyNFT,trust,35185,1,"['gutterbt', 'sharon_haney99', 'Coinbase_NFT', 'ABigThingBadly']",0
108559,Yes hard prioritise sleep something monumental NFT launch taking place thats surround people trust take sleep getting hr sleep lot easier remain,https://twitter.com/Zeneca_33/status/1463656751249739784,Zeneca_33,trust,312942,93,,0
108648,think got patient skeleton web Marvel thing take time build Theres lot impatience collector particularly there always something else mooning stage trust team deliver happy patient,https://twitter.com/osf_nft/status/1463385989997604866,osf_nft,trust,175361,1,"['RandyArchibald1', 'pixelvault_']",0
108719,Guest Artist bringing heat upcoming drop Trust collabs pure FIRE,https://twitter.com/mlndr_nft/status/1463183077983895557,mlndr_nft,trust,6552,14,['DOMIVAKERO'],3
108807,Trust valuable NFT,https://twitter.com/artnome/status/1462956682280161282,artnome,trust,32589,34,,2
108931,Youre right learning good reflect go appreciate discussion Even presale spot community feel risky almost completely utilising trust already built one community something established,https://twitter.com/betty_nft/status/1462670563722215426,betty_nft,trust,86968,9,"['jucamunga', 'shakkablood', 'HPPRSNFT']",0
109091,every project trying sell NFT please include link Team section page social twitter instagram linkedin whatever team page largely useless meant trust sadly many scammer please stand crowd,https://twitter.com/Zeneca_33/status/1462135034891145228,Zeneca_33,trust,312942,639,,71
109157,saw SOL NFT project get verified TODAY sure process cost look like brainer new NFT project build trust Still project ART GOOD STEP right direction trust building,https://twitter.com/SOLBigBrain/status/1461877189889122305,SOLBigBrain,trust,213621,148,['civickey'],28
109204,Trust process Thank much part brother,https://twitter.com/mlndr_nft/status/1461750482892955663,mlndr_nft,trust,6552,2,"['phuktep', 'Cryptoon_Goonz', 'bganpunks', 'peacevoid_world']",0
109465,mint prolly store Trust Wallet Jus sayin,https://twitter.com/TrustWallet/status/1460987006578741251,TrustWallet,trust,2280265,5,['Wendys'],0
109562,POODL think trust important investor trust u yr locked liq rd party verified Twitter acc verified Telegram channel blue check Join u,https://twitter.com/POODLETOKEN/status/1460741737241100291,POODLETOKEN,trust,146414,2895,,2856
109797,Dear new BAYCMAYC member U lot tied u havent yet time u invest crypto safety Setup Ledger Trezor Store seedphrase waterprooffireproof location ie literal bank vault Trust literally ONE,https://twitter.com/jmt_nft/status/1460106889329532930,jmt_nft,trust,31242,15,,1
109869,u got trust degen virtual friend IRL friend get Cant wait welcome u club,https://twitter.com/jmt_nft/status/1459886230003499012,jmt_nft,trust,31242,15,"['jarule', 'jarule']",1
109963,made employment contract made platform like LinkedIn previous work would NFT Vetted proper verification Trust would SKYROCKET would finally able find good people trusted voted sure metaverse suck,https://twitter.com/thetitanborn/status/1459539753167204352,thetitanborn,trust,87035,37,,6
109993,war algorithm community versus world Support strongest page community shine Trust Im trying show something,https://twitter.com/nftfreaks/status/1459429882430046217,nftfreaks,trust,105128,50,,8
109995,Especially NFT world thing move x pace yeah trust foundation,https://twitter.com/shanicucic96/status/1459400456803733507,shanicucic96,trust,110123,3,,0
110036,always trust miss good trade,https://twitter.com/osf_nft/status/1459240190577414145,osf_nft,trust,175361,20,['beaniemaxi'],0
110153,Ive realised trust someone CryptoPunkBAYC NFT pfp general human face pfp,https://twitter.com/NathanHeadPhoto/status/1458855466512093191,NathanHeadPhoto,trust,104994,736,,49
110196,Dear Holders Anywhere mutliverse metaverse come true Trust u Thank Huge Wolfible Multichain proof,https://twitter.com/RoboWolf8/status/1458758872064151554,RoboWolf8,trust,168934,305,['avalancheavax'],124
110312,likely trust people actually NFT space outsider journalist writing,https://twitter.com/NathanHeadPhoto/status/1458443289565310982,NathanHeadPhoto,trust,104994,79,,2
110415,Hey artist created donation wallet used support work check amazing work donated already Im proud support artist trust promote work,https://twitter.com/collect0r_nft/status/1458127865594236928,collect0r_nft,trust,48632,718,,320
110444,Youd still well privately verify identity get KYC Lots doxxed project still rugging really mean nothing Reach interested guy great community trust,https://twitter.com/AssureDefi/status/1458074017475203082,AssureDefi,trust,13393,3,['AlchemistDefi'],0
110625,Thanks brother appreciate support trust,https://twitter.com/mlndr_nft/status/1457458025120342021,mlndr_nft,trust,6552,1,"['metahero_', 'wanderers_nft', 'Breznanikova', 'oqstudios', 'sabet', 'mistermattlu']",1
110752,Announcement AI Music x DPower mystery box sold astonishing second support outstanding would like thank community support trust,https://twitter.com/melos_studio/status/1456941757778833410,melos_studio,trust,153965,493,"['cz_binance', 'BinanceChain']",1668
110866,Whisper ear sensual sabroso youll unlock new move trust try,https://twitter.com/mlndr_nft/status/1456502508231307264,mlndr_nft,trust,6552,2,"['artofbrentos', 'M_lon', 'CensoredUser17']",0
110899,say fellow brown people recall ever saying trust obsessed trying bring NFT space,https://twitter.com/Zeneca_33/status/1456367314291544069,Zeneca_33,trust,312941,11,"['RealNonymousAn', 'JungleFreaksNFT']",0
110955,exercise trust two party conduct trading decision NFT exists chain transferred chain Payment arrived later via transaction chain reduce total volume analytics,https://twitter.com/pranksy/status/1456243710526689288,pranksy,trust,430937,25,"['darrenrovell', 'DanielitoG25', 'TyHaliburton22', 'BoredApeYC']",1
111054,Trust want,https://twitter.com/nevermindwill/status/1455955312893218821,nevermindwill,trust,40968,1,['goku_nft'],0
111069,Amazing piece proceduralism master XTZ Trust one gain value time,https://twitter.com/mlndr_nft/status/1455924209536966665,mlndr_nft,trust,6552,6,['ItuPhi'],0
111160,havent heard awesome Tezzombois dropping trust youll want check link Less hour auction end top bid sitting XTZ,https://twitter.com/mlndr_nft/status/1455651436927373314,mlndr_nft,trust,6552,10,['mattbag3d'],3
111192,fade loop everytime nft beef happens thing pump trust,https://twitter.com/Loopifyyy/status/1455564302694371329,Loopifyyy,trust,201015,39,,0
111236,Dear thank give u trust Listed TokenInsight,https://twitter.com/RoboWolf8/status/1455450135689719808,RoboWolf8,trust,168934,200,['TokenInsight'],67
111364,Coming First Mover converting trust ETF discus parachain auction weeklong event Tune ET,https://twitter.com/CoinDesk/status/1455154755454570506,CoinDesk,trust,3019189,51,"['Grayscale', 'dave_lavalle', 'AcalaNetwork', 'danreecer_', 'Polkadot', 'nft42_', 'j1mmyeth', 'NFT_NYC']",9
111415,Patience arent anywhere Glad dip happened market INSTANTLY humbled fuck ton people explained nothing go straight new investor coming cryptoNFT space dip GOOD Trust,https://twitter.com/NFTLlama/status/1454965365067460612,NFTLlama,trust,185469,296,,44
111716,Exactly take file put blockchain transferred problem scenario trust youll delete next guy sell anonymous people internet NFTblockchain u trust,https://twitter.com/jmt_nft/status/1454257532885688322,jmt_nft,trust,31242,2,"['TidyWire', 'exitliquidity1', 'KeviMAGs', 'tropoFarmer']",0
111720,trust word trust action Artist,https://twitter.com/wearelivingNFT/status/1454237818709069828,wearelivingNFT,trust,3268,1,['wearelivingart5'],0
